,Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Monthly Charge,Total Refunds,Total Long Distance Charges,Total Revenue,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Não contratado,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status
3163,1,0,0,8,29.0,100.6,0,323.6,1143.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3164,1,0,0,25,22.0,84.8,0,207.75,2251.2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3165,1,0,0,22,22.0,81.7,1,515.46,2306.48,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3166,0,0,10,42,0.0,20.25,0,1921.5,2757.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3167,0,0,0,61,8.0,43.7,0,0.0,2696.55,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3168,0,2,0,35,73.0,72.1,0,353.85,2849.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3169,0,0,0,40,15.0,74.8,0,742.8,3714.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3170,1,0,0,1,23.0,86.05,0,38.78,124.83,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3171,0,3,3,72,69.0,83.3,0,1762.56,7885.26,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3172,1,2,1,66,28.0,110.6,0,2929.08,10139.93,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3173,0,0,0,20,18.0,51.8,0,78.8,1102.65,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3174,0,2,1,16,69.0,79.95,0,797.6,2065.55,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3175,0,0,0,46,8.0,96.05,0,284.28,4763.78,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3176,1,0,5,72,2.0,112.4,0,1096.56,9143.41,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3177,1,2,0,19,0.0,24.1,0,275.12,714.32,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3178,0,0,1,29,15.0,94.65,0,1174.21,3823.36,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3179,1,0,1,65,5.0,103.15,0,1082.25,7874.7,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3180,1,0,10,67,20.0,83.85,0,3008.3,8597.1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3181,0,0,0,39,15.0,49.8,0,153.27,2124.42,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
3182,0,0,7,72,0.0,-7.0,0,2878.56,4727.76,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3183,0,0,0,47,23.0,41.9,0,0.0,1875.25,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3184,0,0,8,65,6.0,100.15,0,2380.3,9023.8,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3185,1,0,0,56,7.0,104.75,1,1547.84,7352.67,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3186,1,0,0,1,22.0,86.0,0,28.82,114.82,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3187,1,1,1,37,14.0,76.5,0,234.21,3102.36,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3188,0,0,0,1,59.0,44.9,0,41.78,86.68,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3189,1,0,0,6,19.0,89.35,0,48.36,616.16,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
3190,1,0,0,56,8.0,73.25,1,2088.8,6125.84,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3191,0,1,5,40,22.0,85.05,1,576.4,3893.9,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3192,0,0,8,5,28.0,89.15,0,78.7,491.95,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
3193,0,0,0,70,42.0,104.0,0,853.3,8103.45,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3194,0,0,0,1,30.0,44.1,0,4.41,48.51,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
3195,0,0,1,58,11.0,55.5,0,0.0,3166.9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3196,0,0,0,13,5.0,73.75,0,390.78,1347.43,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3197,0,0,0,10,0.0,20.0,0,393.9,579.3,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3198,1,2,0,66,10.0,116.25,0,215.82,8078.07,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3199,0,0,3,56,24.0,80.9,0,2586.08,7143.58,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3200,1,0,0,1,5.0,69.65,0,31.13,100.78,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3201,0,0,1,71,16.0,47.6,0,0.0,3377.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3202,0,0,0,56,59.0,64.65,0,2705.92,6371.47,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3203,1,0,0,24,23.0,90.35,0,779.76,3018.26,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3204,0,0,0,1,0.0,20.0,0,46.77,66.77,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3205,0,3,7,55,29.0,75.75,0,888.8,5153.05,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3206,0,1,10,42,0.0,20.7,0,1344.84,2173.69,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3207,0,3,10,42,53.0,92.15,0,745.5,4620.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3208,1,0,0,14,0.0,19.6,0,119.56,419.96,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3209,1,3,1,10,53.0,34.55,0,0.0,362.6,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3210,0,3,9,22,0.0,25.25,0,571.56,1126.96,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3211,0,0,1,32,5.0,69.75,1,191.68,2519.91,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3212,0,0,10,39,0.0,20.45,0,1419.21,2209.21,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
3213,1,0,0,57,17.0,101.3,0,2102.73,7882.33,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3214,1,0,0,8,28.0,87.1,0,312.08,1025.68,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3215,0,0,0,63,11.0,71.5,0,1137.15,5783.45,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3216,0,3,8,61,26.0,61.45,0,0.0,3751.15,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3217,0,0,0,1,0.0,19.8,0,9.66,29.46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3218,0,0,0,50,0.0,19.35,1,894.0,1897.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3219,1,0,1,11,0.0,19.95,0,324.94,539.69,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3220,0,3,1,35,0.0,-9.0,0,478.45,1287.7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3221,0,0,0,1,0.0,20.15,0,21.59,41.74,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
3222,0,3,7,72,23.0,80.2,0,3536.64,9250.84,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3223,1,0,0,29,16.0,98.65,0,608.42,3471.17,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3224,0,0,0,29,47.0,70.9,0,836.07,2800.67,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3225,0,0,0,5,0.0,19.35,0,158.8,284.85,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
3226,0,0,0,11,5.0,41.6,0,0.0,470.6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3227,0,0,3,54,28.0,70.7,0,2616.3,6386.3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3228,1,0,0,49,21.0,89.85,0,2338.28,6625.48,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3229,1,0,5,72,3.0,109.7,0,1997.28,9895.73,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3230,0,0,1,9,59.0,79.35,0,285.03,956.28,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3231,0,0,0,1,27.0,94.6,0,1.17,95.77,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3232,0,0,0,31,27.0,86.55,0,1034.78,3732.18,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3233,1,0,0,56,12.0,104.55,0,2732.8,8527.45,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3234,0,1,9,70,29.0,68.95,0,1586.9,6445.6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3235,1,0,4,55,21.0,90.45,1,1250.7,6283.02,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3236,0,0,0,3,82.0,53.4,0,143.04,331.74,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
3237,1,0,3,5,8.0,84.5,0,184.4,638.15,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3238,0,0,0,3,23.0,69.65,0,118.14,338.24,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3239,0,0,6,26,58.0,73.5,1,887.12,2845.79,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3240,0,0,0,25,10.0,65.8,1,30.5,1680.86,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3241,0,0,0,15,59.0,58.6,0,221.85,1161.55,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3242,0,0,4,31,15.0,49.2,0,37.2,1635.75,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3243,1,0,0,1,14.0,53.55,0,1.59,55.14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
3244,0,0,0,18,17.0,56.25,0,608.4,1608.25,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3245,0,0,0,13,5.0,71.95,1,138.58,1051.96,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
3246,0,0,1,40,0.0,19.1,1,1254.8,1989.3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3247,1,0,0,17,0.0,20.65,0,410.55,741.15,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
3248,0,0,0,10,0.0,19.9,0,238.4,437.85,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
3249,1,3,3,61,58.0,99.9,0,2106.94,8348.29,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3250,0,0,0,27,25.0,59.45,0,916.38,2528.03,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3251,1,0,1,60,2.0,37.7,0,0.0,2288.7,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3252,0,0,3,64,2.0,66.15,0,2397.44,6789.94,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3253,0,0,0,28,3.0,59.55,0,1091.16,2737.61,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3254,0,3,1,11,0.0,19.25,0,319.11,499.41,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
3255,0,2,9,34,52.0,97.7,0,1453.16,4863.16,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3256,1,0,0,36,10.0,74.9,0,1496.52,4155.97,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3257,0,0,0,35,26.0,49.2,0,0.0,1701.65,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3258,0,0,0,22,0.0,26.25,0,116.16,722.06,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3259,0,0,0,4,51.0,88.95,0,193.28,588.48,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3260,0,0,1,4,30.0,85.95,0,16.56,397.86,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3261,0,2,5,43,0.0,20.0,0,1513.6,2331.55,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3262,0,1,2,70,0.0,-3.0,1,2224.6,3647.26,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3263,0,0,0,15,73.0,65.6,0,301.65,1311.65,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3264,1,0,1,7,4.0,-4.0,0,35.91,376.16,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
3265,1,0,0,35,25.0,101.4,0,1389.15,4885.45,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3266,0,0,3,2,16.0,44.6,0,60.38,140.93,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
3267,0,3,0,29,0.0,19.85,0,58.0,593.05,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
3268,0,0,0,72,14.0,63.7,0,0.0,4464.8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3269,0,0,0,27,6.0,94.55,0,299.43,3024.03,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
3270,0,0,0,71,26.0,84.4,0,219.39,6188.69,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3271,0,0,0,30,13.0,74.65,0,126.6,2485.2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3272,1,0,6,19,14.0,34.3,0,0.0,577.15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3273,0,2,1,56,0.0,24.15,1,2109.52,3482.36,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3274,0,0,1,36,0.0,20.85,0,453.96,1174.01,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
3275,0,1,3,57,15.0,65.2,0,87.78,3775.63,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3276,0,0,0,52,71.0,102.7,0,2305.68,7443.78,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3277,0,0,0,17,11.0,25.1,0,0.0,382.8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3278,1,0,0,1,18.0,75.35,0,28.49,103.84,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3279,1,0,0,68,28.0,95.9,0,1337.56,7840.76,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3280,0,0,0,57,0.0,20.75,0,2207.61,3326.41,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3281,0,0,5,72,27.0,55.3,0,1745.28,5728.88,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3282,1,0,0,26,30.0,84.3,0,979.94,3261.54,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3283,0,3,0,14,52.0,76.1,0,514.22,1569.02,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3284,0,0,0,30,59.0,100.45,0,1034.7,4211.6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
3285,0,0,0,66,15.0,29.45,0,0.0,1983.15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3286,0,0,1,49,26.0,93.85,0,2311.33,7074.43,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3287,0,3,10,15,0.0,20.35,0,699.6,1035.55,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
3288,0,0,4,71,30.0,-8.0,0,1073.52,7030.37,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3289,0,0,0,39,0.0,-10.0,0,1161.81,1924.26,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3290,0,2,2,67,51.0,54.2,0,0.0,3623.95,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3291,0,1,6,31,71.0,54.35,0,776.24,2423.24,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3292,1,0,0,50,28.0,109.65,0,1385.0,6936.15,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3293,0,0,0,13,0.0,19.95,0,243.49,487.14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3294,0,2,1,47,52.0,96.1,0,732.73,5124.18,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3295,0,0,0,10,30.0,29.5,0,0.0,295.25,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3296,0,0,1,23,51.0,84.25,1,415.15,2374.95,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3297,0,2,1,57,0.0,19.4,0,2368.92,3430.52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3298,0,0,9,56,51.0,85.6,0,2397.36,7300.16,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3299,0,0,0,10,0.0,24.5,0,170.1,440.25,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3300,0,2,1,30,17.0,66.3,0,494.4,2417.9,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3301,1,0,0,43,7.0,84.85,0,378.83,4024.43,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3302,1,0,0,54,5.0,82.45,0,652.32,5002.42,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3303,0,1,10,9,20.0,75.85,0,72.9,720.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3304,0,0,0,27,69.0,81.3,1,688.77,3061.64,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3305,0,0,0,20,0.0,18.9,0,677.2,1024.85,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
3306,0,0,1,7,28.0,69.35,0,103.25,564.35,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3307,0,0,0,6,10.0,44.75,0,246.96,527.91,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3308,0,0,6,51,41.0,110.05,1,1363.23,7029.35,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3309,0,0,0,2,85.0,-2.0,0,72.12,212.82,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3310,1,0,0,1,0.0,20.05,0,19.87,39.92,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3311,0,0,0,38,13.0,84.1,0,954.18,4141.83,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3312,0,0,0,11,27.0,75.9,0,149.05,1015.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3313,0,0,0,56,2.0,106.8,0,1816.08,7760.48,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3314,0,0,10,72,22.0,113.65,0,2088.0,10270.75,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
3315,0,0,0,13,0.0,20.2,0,345.41,618.66,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3316,0,0,8,7,73.0,69.2,0,288.54,766.09,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3317,0,0,7,51,0.0,25.5,0,1043.97,2325.22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3318,1,0,5,29,23.0,45.0,0,0.0,1228.65,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3319,1,0,0,1,12.0,-9.0,0,39.78,89.93,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
3320,0,0,0,1,0.0,20.6,0,47.26,67.86,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
3321,0,0,0,26,76.0,75.0,0,1289.86,3198.21,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3322,0,0,0,3,14.0,105.35,0,41.49,364.74,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
3323,0,0,0,1,21.0,75.35,0,32.82,118.17,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3324,0,2,3,67,16.0,106.7,0,2703.45,9712.95,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3325,0,0,3,65,23.0,105.05,0,2646.15,9621.1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3326,0,2,0,43,10.0,106.0,0,438.17,5100.47,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3327,0,0,0,39,4.0,50.75,0,0.0,2011.4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
3328,0,1,9,9,0.0,20.35,0,277.47,468.57,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3329,0,1,1,30,48.0,83.55,0,307.2,2877.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3330,0,1,3,32,17.0,61.4,0,1493.12,3357.77,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3331,1,3,1,25,53.0,53.65,0,904.25,2259.7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
3332,0,0,0,13,0.0,19.75,0,131.43,397.18,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3333,0,2,1,67,26.0,54.2,0,730.3,4578.5,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3334,1,0,3,66,9.0,108.45,0,1438.14,8514.49,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3335,1,1,8,4,21.0,50.3,0,178.56,395.66,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3336,0,3,6,50,76.0,80.05,0,2459.0,6501.2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3337,0,0,0,60,5.0,50.8,0,0.0,3027.4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3338,0,0,0,64,23.0,104.65,0,1660.8,8550.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3339,1,0,0,59,0.0,24.45,0,2432.57,3925.67,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3340,0,0,0,51,12.0,83.4,1,2341.92,6491.61,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3341,0,0,0,1,26.0,45.3,0,26.41,71.71,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3342,0,0,0,10,5.0,64.9,0,374.5,1060.05,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3343,0,3,1,17,69.0,55.35,0,343.91,1264.41,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3344,0,0,1,18,30.0,39.05,0,0.0,669.85,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3345,0,0,1,58,24.0,109.45,0,1623.42,7767.97,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3346,0,0,10,59,11.0,100.05,0,2699.25,8734.1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3347,0,0,0,24,4.0,56.35,0,724.32,2105.52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3348,0,0,1,47,0.0,19.65,0,2157.3,3078.85,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3349,0,0,1,3,20.0,91.5,0,94.83,347.78,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3350,0,0,5,55,69.0,56.8,0,129.8,3241.85,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3351,1,0,1,43,5.0,110.75,0,624.36,5312.26,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3352,0,1,0,1,19.0,45.95,0,46.17,92.12,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
3353,0,0,0,11,30.0,73.5,0,427.68,1219.43,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3354,1,0,0,60,4.0,53.6,0,0.0,3237.05,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3355,0,3,0,72,71.0,67.2,0,0.0,4671.7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3356,0,1,5,69,0.0,25.6,1,1447.62,3092.93,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3357,1,0,7,29,12.0,84.3,0,1065.75,3423.5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
3358,0,1,9,71,85.0,89.9,0,2667.47,9160.17,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3359,0,0,4,48,51.0,105.1,0,1884.0,6967.55,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3360,0,0,3,36,6.0,95.0,0,215.64,3655.89,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3361,0,0,5,50,28.0,75.7,0,473.5,4349.7,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3362,0,0,0,31,0.0,20.45,0,1071.67,1710.22,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3363,0,0,0,63,28.0,40.6,0,0.0,2588.95,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3364,0,1,0,54,19.0,46.0,0,0.0,2514.05,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3365,1,0,1,56,11.0,65.2,0,2224.32,5736.47,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3366,1,0,6,43,14.0,86.45,0,906.44,4480.94,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3367,0,0,0,25,48.0,105.5,0,260.0,2946.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
3368,1,0,0,25,22.0,105.95,0,1158.5,3813.75,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
3369,0,0,1,62,59.0,72.0,0,397.42,4681.62,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3370,1,3,10,49,20.0,90.4,0,575.26,5069.91,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3371,0,0,0,8,8.0,29.35,0,0.0,226.45,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
3372,0,0,1,1,13.0,69.8,0,11.08,80.88,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
3373,1,0,4,72,19.0,114.5,0,403.2,8735.15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3374,0,1,6,63,11.0,50.65,1,1595.16,4779.37,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3375,0,0,0,54,15.0,89.4,0,1907.28,6776.78,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3376,0,0,1,33,73.0,103.7,0,1373.13,4840.13,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
